"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Modjeska Simkins Papers, Topical Papers, National Association for the Advancement of Colored People, Programs, State Conferences, 1985-1989","Simkins, Modjeska Monteith, 1899-1992","","1985-1989","5 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","06417","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/5911",5911.0,"6296.cpd","/mmsimkins/image/6296.cpd","1985","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Richland County Council, 1949-1990 & No Date","Simkins, Modjeska Monteith, 1899-1992","","1949-1990","23 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","06786","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/5962",5962.0,"6347.cpd","/mmsimkins/image/6347.cpd","1949","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1966-1971","Simkins, Modjeska Monteith, 1899-1992","","1966-1971","35 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","06959","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6087",6087.0,"6472.cpd","/mmsimkins/image/6472.cpd","1966","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, April-June 1967","Simkins, Modjeska Monteith, 1899-1992","","1967","24 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07150","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6179",6179.0,"6789.cpd","/mmsimkins/image/6789.cpd","1967","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, June-September, 1972","Simkins, Modjeska Monteith, 1899-1992","","1972","15 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07763","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6239",6239.0,"6849.cpd","/mmsimkins/image/6849.cpd","1972","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1980-1983","Simkins, Modjeska Monteith, 1899-1992","","1980-1983","42 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08066","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6311",6311.0,"6921.cpd","/mmsimkins/image/6921.cpd","1980","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1985-1988","Simkins, Modjeska Monteith, 1899-1992","","1985-1988","21 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08244","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6346",6346.0,"6956.cpd","/mmsimkins/image/6956.cpd","1985","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1969-1970","Simkins, Modjeska Monteith, 1899-1992","","1969-1970","34 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07429","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6434",6434.0,"7044.cpd","/mmsimkins/image/7044.cpd","1969","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, February-May, 1972","Simkins, Modjeska Monteith, 1899-1992","","1972","16 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07685","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6505",6505.0,"7115.cpd","/mmsimkins/image/7115.cpd","1972","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, November-December, 1973-1974","Simkins, Modjeska Monteith, 1899-1992","","1973-1974","28 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07912","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6578",6578.0,"7188.cpd","/mmsimkins/image/7188.cpd","1973","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, November-December, 1973-1974","Simkins, Modjeska Monteith, 1899-1992","","1973-1974","25 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07990","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6651",6651.0,"7261.cpd","/mmsimkins/image/7261.cpd","1973","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1984","Simkins, Modjeska Monteith, 1899-1992","","1984","10 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08153","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6739",6739.0,"7424.cpd","/mmsimkins/image/7424.cpd","1984","",0,False,False,False,True,False,"['Empty Transcript']","[]"
